Date,AKRA.JK,ANTM.JK,ASII.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BJBR.JK,BMRI.JK,BTPS.JK,DSNG.JK,ICBP.JK,INCO.JK,INDF.JK,INTP.JK,JPFA.JK,JSMR.JK,KLBF.JK,SMGR.JK,TLKM.JK,UNTR.JK,UNVR.JK
2024-06-24,1576.56,1250.0,4344.46,9552.36,4540.0,4258.57,1240.0,965.0,6000.0,1130.0,615.0,10101.92,4080.0,5669.84,7325.0,1391.54,5025.0,1550.0,3690.0,2950.0,21189.8,2870.29
2024-06-25,1581.39,1225.0,4315.03,9552.36,4480.0,4239.21,1240.0,950.0,5925.0,1095.0,610.0,9930.29,4010.0,5693.77,7225.0,1362.85,5000.0,1525.0,3660.0,2990.0,21092.26,2870.29
2024-06-26,1586.23,1215.0,4334.65,9452.85,4420.0,4229.54,1245.0,955.0,5850.0,1100.0,610.0,10175.48,4030.0,5645.92,7200.0,1386.76,4960.0,1535.0,3630.0,3000.0,21214.18,2870.29
2024-06-27,1591.07,1230.0,4344.46,9701.61,4580.0,4316.64,1260.0,965.0,6000.0,1120.0,615.0,10298.08,4000.0,5765.54,7325.0,1386.76,4930.0,1540.0,3600.0,3030.0,21214.18,2937.04
2024-06-28,1566.89,1250.0,4373.88,9875.74,4660.0,4452.14,1265.0,970.0,6150.0,1145.0,620.0,10101.92,4220.0,5813.38,7250.0,1362.85,4980.0,1525.0,3730.0,3130.0,21433.64,2879.83
2024-07-01,1547.54,1305.0,4530.79,9825.99,4710.0,4481.18,1275.0,980.0,6250.0,1155.0,655.0,10101.92,4200.0,5837.31,7350.0,1401.11,4950.0,1505.0,3920.0,3090.0,21579.95,2896.46
2024-07-02,1542.7,1295.0,4442.52,9850.87,4710.0,4423.11,1275.0,975.0,6200.0,1145.0,630.0,10052.88,4100.0,5837.31,7500.0,1386.76,5150.0,1440.0,3960.0,3040.0,21750.63,2906.25
2024-07-03,1537.87,1315.0,4481.75,9950.37,4650.0,4452.14,1265.0,985.0,6225.0,1150.0,625.0,10077.4,4030.0,5837.31,7650.0,1410.67,5250.0,1455.0,4040.0,3030.0,22823.54,2876.89
2024-07-04,1528.2,1325.0,4462.14,9776.24,4710.0,4636.04,1285.0,990.0,6250.0,1175.0,620.0,10028.37,4040.0,5813.38,7450.0,1491.96,5250.0,1470.0,3940.0,2960.0,23116.14,2857.32
2024-07-05,1513.69,1310.0,4491.56,9900.62,4700.0,4645.71,1280.0,985.0,6425.0,1175.0,625.0,10077.4,4040.0,5861.23,7450.0,1472.83,5275.0,1490.0,3950.0,3020.0,23213.68,2847.53
2024-07-08,1465.33,1365.0,4550.4,10000.12,4670.0,4597.32,1310.0,995.0,6225.0,1220.0,635.0,10200.0,4070.0,5933.0,7650.0,1487.18,5250.0,1560.0,4200.0,3080.0,23408.75,2984.53
2024-07-09,1450.82,1345.0,4471.94,10025.0,4860.0,4713.46,1295.0,1005.0,6375.0,1215.0,625.0,10325.0,4000.0,5950.0,7600.0,1506.31,5250.0,1550.0,4180.0,3080.0,23091.76,2935.6
2024-07-10,1460.49,1345.0,4452.33,10049.88,4820.0,4694.11,1285.0,1015.0,6375.0,1200.0,625.0,10300.0,3980.0,6000.0,7325.0,1487.18,5125.0,1530.0,4050.0,3160.0,22969.84,2896.46
2024-07-11,1455.66,1360.0,4422.91,10025.0,4870.0,4684.43,1295.0,1015.0,6400.0,1200.0,620.0,10300.0,3800.0,5925.0,7400.0,1549.35,5300.0,1565.0,4010.0,3180.0,22921.07,2837.75
2024-07-12,1450.82,1360.0,4452.33,10025.0,5025.0,4742.5,1360.0,1025.0,6425.0,1205.0,635.0,10375.0,3750.0,5950.0,7500.0,1544.56,5375.0,1560.0,4090.0,3220.0,22921.07,2857.32
2024-07-15,1455.66,1350.0,4383.68,10000.12,5025.0,4665.07,1360.0,1015.0,6350.0,1185.0,635.0,10575.0,3690.0,5975.0,7375.0,1573.26,5300.0,1560.0,4060.0,3160.0,23164.91,2867.1
2024-07-16,1455.66,1340.0,4295.42,9900.62,4980.0,4577.96,1380.0,1005.0,6350.0,1175.0,635.0,10475.0,3800.0,5950.0,7350.0,1573.26,5325.0,1565.0,4060.0,3100.0,23213.68,2749.68
2024-07-17,1455.66,1380.0,4373.88,9751.36,5000.0,4607.0,1415.0,1015.0,6450.0,1205.0,645.0,10750.0,3860.0,6050.0,7350.0,1606.73,5200.0,1570.0,4070.0,3250.0,23213.68,2798.61
2024-07-18,1470.16,1375.0,4452.33,10049.88,5075.0,4732.82,1390.0,1015.0,6550.0,1205.0,635.0,10750.0,3830.0,6075.0,7350.0,1625.86,5125.0,1570.0,4080.0,3210.0,23750.13,2739.9
2024-07-19,1465.33,1350.0,4442.52,10074.75,5100.0,4742.5,1370.0,1020.0,6525.0,1200.0,635.0,10800.0,3840.0,6075.0,7350.0,1611.51,5350.0,1575.0,4060.0,3140.0,24042.74,2739.9
2024-07-22,1460.49,1340.0,4432.72,10049.88,5100.0,4752.18,1370.0,1025.0,6700.0,1175.0,645.0,10900.0,3780.0,6025.0,7250.0,1616.29,5350.0,1575.0,4120.0,3100.0,24676.73,2681.18
2024-07-23,1455.66,1315.0,4364.07,10124.5,5050.0,4636.04,1360.0,1020.0,6625.0,1165.0,645.0,10725.0,3740.0,6100.0,7250.0,1621.07,5450.0,1575.0,4060.0,3160.0,24237.81,2671.4
2024-07-24,1455.66,1310.0,4442.52,10025.0,5100.0,4626.36,1355.0,1015.0,6475.0,1150.0,645.0,10800.0,3740.0,6000.0,7275.0,1616.29,5450.0,1575.0,4060.0,3060.0,24213.43,2661.61
2024-07-25,1460.49,1280.0,4403.3,10248.88,5025.0,4548.93,1325.0,1010.0,6575.0,1110.0,690.0,10850.0,3690.0,6100.0,7325.0,1625.86,5475.0,1590.0,3980.0,3090.0,24286.58,2436.55
2024-07-26,1504.02,1295.0,4520.98,10273.76,5000.0,4607.0,1310.0,1010.0,6550.0,1140.0,710.0,10850.0,3740.0,6125.0,7275.0,1601.95,5400.0,1575.0,4010.0,3100.0,24359.73,2436.55
2024-07-29,1479.84,1310.0,4520.98,10199.13,5025.0,4626.36,1310.0,1005.0,6475.0,1160.0,695.0,10825.0,3760.0,6075.0,7200.0,1587.6,5400.0,1560.0,3990.0,3050.0,24067.12,2407.19
2024-07-30,1475.0,1300.0,4452.33,10124.5,4950.0,4519.89,1310.0,1005.0,6475.0,1125.0,700.0,10900.0,3680.0,6050.0,7225.0,1472.83,5325.0,1565.0,3900.0,2880.0,24384.12,2377.84
2024-07-31,1465.33,1315.0,4628.85,10224.01,4970.0,4519.89,1315.0,990.0,6400.0,1140.0,685.0,10925.0,3740.0,6125.0,7250.0,1568.47,5550.0,1590.0,3910.0,2880.0,25164.41,2387.62
2024-08-01,1470.16,1345.0,4648.47,10323.51,5075.0,4597.32,1340.0,1000.0,6750.0,1170.0,700.0,11000.0,3830.0,6150.0,7250.0,1535.0,5400.0,1650.0,3850.0,2880.0,24920.57,2446.34
2024-08-02,1475.0,1345.0,4599.43,10149.38,5100.0,4558.61,1320.0,995.0,6800.0,1190.0,710.0,11175.0,3770.0,6100.0,7225.0,1530.22,5350.0,1640.0,3860.0,2850.0,25018.11,2377.84
2024-08-05,1405.0,1285.0,4471.94,9825.99,4960.0,4384.39,1245.0,975.0,6575.0,1135.0,700.0,10900.0,3630.0,6050.0,7200.0,1496.74,5300.0,1630.0,3780.0,2790.0,23823.28,2358.27
2024-08-06,1405.0,1295.0,4520.98,9950.37,5025.0,4452.14,1275.0,980.0,6625.0,1140.0,725.0,11000.0,3650.0,6100.0,7125.0,1539.78,5425.0,1645.0,3790.0,2790.0,23555.06,2407.19
2024-08-07,1440.0,1295.0,4540.59,10049.88,5000.0,4471.5,1270.0,980.0,6775.0,1150.0,755.0,11050.0,3650.0,6125.0,7025.0,1578.04,5400.0,1650.0,3780.0,2820.0,24115.89,2426.76
2024-08-08,1420.0,1270.0,4648.47,10174.25,5025.0,4510.21,1260.0,980.0,6800.0,1145.0,770.0,10975.0,3610.0,6225.0,6900.0,1582.82,5350.0,1655.0,3750.0,2850.0,24018.36,2407.19
2024-08-09,1450.0,1285.0,4668.08,10099.63,5125.0,4519.89,1265.0,985.0,6850.0,1145.0,770.0,11200.0,3680.0,6275.0,6900.0,1525.44,5475.0,1665.0,3770.0,2830.0,24091.51,2407.19
2024-08-12,1485.0,1310.0,4668.08,10149.38,5125.0,4529.57,1280.0,985.0,6900.0,1145.0,760.0,11000.0,3850.0,6250.0,6975.0,1549.35,5500.0,1670.0,3840.0,2870.0,24579.19,2407.19
2024-08-13,1485.0,1310.0,4668.08,10248.88,5175.0,4568.29,1310.0,995.0,7000.0,1170.0,785.0,11175.0,3870.0,6325.0,7075.0,1515.87,5500.0,1665.0,4000.0,2850.0,24408.5,2397.41
2024-08-14,1540.0,1305.0,4795.57,10149.38,5275.0,4665.07,1305.0,995.0,7075.0,1185.0,775.0,11350.0,3810.0,6500.0,7100.0,1515.87,5500.0,1680.0,4060.0,2860.0,24432.89,2377.84
2024-08-15,1520.0,1385.0,4795.57,10174.25,5250.0,4674.75,1300.0,995.0,7025.0,1185.0,765.0,11275.0,3830.0,6475.0,7025.0,1525.44,5400.0,1670.0,4010.0,2870.0,24189.04,2328.91
2024-08-16,1515.0,1460.0,4874.03,10273.76,5300.0,4674.75,1305.0,995.0,7075.0,1210.0,780.0,11375.0,3860.0,6525.0,7075.0,1530.22,5400.0,1650.0,4050.0,2960.0,24457.27,2338.7
2024-08-19,1505.0,1470.0,4927.97,10323.51,5350.0,4665.07,1315.0,990.0,7150.0,1255.0,755.0,11400.0,3810.0,6450.0,7275.0,1520.65,5425.0,1610.0,4130.0,2930.0,24481.65,2309.34
2024-08-20,1510.0,1475.0,5026.03,10373.26,5475.0,4790.89,1365.0,1000.0,7200.0,1250.0,775.0,11425.0,3860.0,6525.0,7275.0,1520.65,5450.0,1700.0,4160.0,2980.0,24554.81,2319.13
2024-08-21,1500.0,1470.0,4977.0,10373.26,5450.0,4936.07,1350.0,1000.0,7250.0,1235.0,760.0,11450.0,3830.0,6625.0,7175.0,1501.53,5450.0,1730.0,4070.0,2970.0,24530.42,2309.34
2024-08-22,1460.0,1440.0,4903.45,10273.76,5275.0,4887.68,1320.0,995.0,7050.0,1205.0,775.0,11350.0,3760.0,6650.0,7150.0,1520.65,5475.0,1725.0,4000.0,2920.0,25578.94,2299.55
2024-08-23,1450.0,1450.0,5001.52,10273.76,5450.0,4984.46,1370.0,1000.0,7050.0,1265.0,780.0,11475.0,3800.0,6700.0,7150.0,1511.09,5400.0,1720.0,4040.0,2950.0,26261.7,2299.55
2024-08-26,1470.0,1480.0,5050.55,10273.76,5525.0,5129.64,1435.0,1005.0,7050.0,1310.0,785.0,11400.0,3810.0,6850.0,7050.0,1515.87,5425.0,1730.0,4010.0,2980.0,26286.08,2299.55
2024-08-27,1485.0,1470.0,5050.55,10149.38,5400.0,5008.66,1400.0,1005.0,7025.0,1300.0,785.0,11425.0,3770.0,6800.0,7050.0,1578.04,5425.0,1740.0,3970.0,2990.0,26578.69,2240.84
2024-08-28,1505.0,1450.0,4927.97,10298.63,5375.0,4984.46,1420.0,1000.0,7225.0,1265.0,785.0,11400.0,3760.0,6825.0,7075.0,1568.47,5425.0,1725.0,4020.0,2980.0,27017.6,2201.7
2024-08-29,1480.0,1410.0,4977.0,10174.25,5300.0,4960.27,1390.0,1000.0,7100.0,1285.0,770.0,11400.0,3720.0,6800.0,7050.0,1544.56,5300.0,1700.0,4020.0,3030.0,26651.84,2191.92
2024-08-30,1495.0,1390.0,5001.52,10273.76,5350.0,4984.46,1410.0,995.0,7125.0,1265.0,790.0,11475.0,3840.0,6850.0,6900.0,1525.44,5350.0,1650.0,4010.0,3060.0,26383.62,2221.27
2024-09-02,1495.0,1395.0,5099.59,10224.01,5350.0,5008.66,1395.0,1000.0,7200.0,1275.0,800.0,11500.0,3800.0,6725.0,7050.0,1468.05,5275.0,1680.0,4090.0,3140.0,27212.68,2240.84
2024-09-03,1475.0,1370.0,5026.03,10124.5,5375.0,5008.66,1385.0,1000.0,7075.0,1255.0,780.0,11375.0,3750.0,6775.0,7000.0,1511.09,5250.0,1680.0,4030.0,3080.0,27090.76,2201.7
2024-09-04,1435.0,1345.0,4952.48,10248.88,5350.0,4936.07,1365.0,1000.0,7175.0,1240.0,775.0,11400.0,3690.0,6700.0,6800.0,1491.96,5225.0,1730.0,3980.0,3080.0,26968.84,2191.92
2024-09-05,1435.0,1345.0,4977.0,10199.13,5450.0,4984.46,1405.0,1000.0,7175.0,1260.0,845.0,11650.0,3670.0,6975.0,6825.0,1558.91,5350.0,1690.0,4030.0,3020.0,26846.91,2172.35
2024-09-06,1420.0,1335.0,4952.48,10248.88,5650.0,5057.05,1405.0,1000.0,7250.0,1270.0,850.0,11450.0,3680.0,7025.0,6750.0,1535.0,5225.0,1710.0,4020.0,3040.0,26383.62,2172.35
2024-09-09,1410.0,1320.0,4927.97,10224.01,5725.0,5008.66,1400.0,995.0,7250.0,1235.0,805.0,11600.0,3650.0,6925.0,6800.0,1520.65,5050.0,1740.0,4000.0,3030.0,26578.69,2142.99
2024-09-10,1435.0,1320.0,4927.97,10298.63,5700.0,5081.25,1425.0,1000.0,7250.0,1235.0,805.0,11575.0,3630.0,7050.0,6800.0,1506.31,4920.0,1740.0,4000.0,3030.0,26042.24,2162.56
2024-09-11,1430.0,1315.0,4927.97,10373.26,5650.0,5008.66,1445.0,995.0,7375.0,1220.0,815.0,11575.0,3630.0,7000.0,6800.0,1472.83,4860.0,1720.0,3970.0,3040.0,25578.94,2142.99
2024-09-12,1470.0,1345.0,4927.97,10423.01,5600.0,5008.66,1440.0,995.0,7300.0,1235.0,840.0,11475.0,3690.0,7150.0,6775.0,1477.62,4900.0,1740.0,3960.0,3050.0,25700.86,2172.35
2024-09-13,1470.0,1335.0,4977.0,10373.26,5625.0,5129.64,1430.0,995.0,7275.0,1235.0,840.0,11325.0,3670.0,7100.0,6825.0,1472.83,4930.0,1705.0,3950.0,3110.0,25700.86,2152.77
2024-09-17,1480.0,1380.0,4977.0,10447.89,5650.0,5129.64,1445.0,990.0,7425.0,1240.0,825.0,11400.0,3720.0,7100.0,6825.0,1496.74,5100.0,1705.0,3960.0,3090.0,26017.86,2133.2
2024-09-18,1465.0,1365.0,5148.62,10572.27,5700.0,5178.04,1485.0,995.0,7400.0,1315.0,830.0,11500.0,3680.0,7075.0,6800.0,1477.62,5050.0,1750.0,3910.0,3120.0,26066.62,2162.56
2024-09-19,1470.0,1375.0,5173.14,10845.91,5825.0,5226.43,1535.0,1000.0,7400.0,1410.0,830.0,11700.0,3690.0,7075.0,6825.0,1477.62,5025.0,1730.0,3890.0,3140.0,25969.09,2152.77
2024-09-20,1495.0,1370.0,5124.1,10721.53,5750.0,5202.23,1530.0,995.0,7300.0,1355.0,840.0,12000.0,3700.0,7150.0,6900.0,1491.96,4940.0,1720.0,3910.0,3150.0,26261.7,2123.42
2024-09-23,1520.0,1395.0,5124.1,10895.66,5800.0,5323.21,1530.0,995.0,7450.0,1365.0,825.0,12200.0,3750.0,7100.0,6800.0,1472.83,4970.0,1735.0,3830.0,3170.0,26456.77,2162.56
2024-09-24,1560.0,1410.0,5173.14,10746.4,5800.0,5347.41,1515.0,990.0,7425.0,1345.0,820.0,12425.0,3790.0,7175.0,6775.0,1496.74,4960.0,1745.0,3820.0,3160.0,26700.61,2211.49
2024-09-25,1530.0,1440.0,5124.1,10796.15,5600.0,5153.84,1445.0,980.0,7200.0,1275.0,865.0,12450.0,3970.0,7175.0,7000.0,1444.14,4930.0,1740.0,3870.0,3190.0,26773.76,2250.63
2024-09-26,1525.0,1425.0,5148.62,10646.9,5600.0,4887.68,1465.0,980.0,7175.0,1260.0,850.0,12775.0,4020.0,7225.0,6900.0,1367.63,4970.0,1740.0,3900.0,3170.0,26627.46,2250.63
2024-09-27,1550.0,1470.0,5001.52,10597.15,5450.0,4936.07,1460.0,975.0,7050.0,1270.0,840.0,12650.0,4030.0,7175.0,6850.0,1391.54,4930.0,1735.0,3850.0,3050.0,27017.6,2221.27
2024-09-30,1550.0,1480.0,4952.48,10273.76,5350.0,4790.89,1450.0,965.0,6925.0,1215.0,820.0,12325.0,4080.0,7050.0,6800.0,1377.2,4930.0,1725.0,3790.0,2990.0,26481.15,2162.56
2024-10-01,1550.0,1500.0,5075.07,10497.64,5375.0,4911.88,1465.0,970.0,7050.0,1235.0,850.0,12450.0,4220.0,7175.0,6825.0,1377.2,4900.0,1740.0,3880.0,3020.0,26773.76,2162.56
2024-10-02,1580.0,1535.0,5050.55,10447.89,5350.0,4781.21,1415.0,965.0,6975.0,1205.0,845.0,12200.0,4300.0,7075.0,6800.0,1372.41,4880.0,1725.0,3900.0,2920.0,26578.69,2123.42
2024-10-03,1595.0,1535.0,5148.62,10398.14,5375.0,4761.86,1390.0,965.0,7050.0,1180.0,870.0,12000.0,4320.0,7100.0,6925.0,1391.54,4900.0,1740.0,4040.0,2890.0,26554.3,2142.99
2024-10-04,1615.0,1525.0,5050.55,10423.01,5325.0,4703.79,1365.0,970.0,6950.0,1170.0,850.0,12125.0,4300.0,7050.0,6825.0,1381.98,4880.0,1740.0,4030.0,2880.0,26603.07,2123.42
2024-10-07,1615.0,1545.0,5001.52,10248.88,5200.0,4665.07,1385.0,975.0,6875.0,1170.0,975.0,12000.0,4400.0,6925.0,6950.0,1405.89,4930.0,1730.0,4030.0,2900.0,26408.0,2221.27
2024-10-08,1545.0,1525.0,5124.1,10348.39,5350.0,4839.29,1410.0,980.0,7075.0,1210.0,905.0,12300.0,4130.0,7000.0,6900.0,1410.67,4920.0,1700.0,4020.0,2990.0,26425.0,2260.41
2024-10-09,1525.0,1515.0,4977.0,10373.26,5325.0,4771.54,1390.0,975.0,6950.0,1185.0,910.0,12075.0,4150.0,6925.0,6875.0,1396.32,4890.0,1670.0,4010.0,2960.0,26600.0,2231.06
2024-10-10,1545.0,1535.0,5026.03,10447.89,5325.0,4703.79,1390.0,975.0,6950.0,1185.0,940.0,12050.0,4140.0,7025.0,6900.0,1439.36,4940.0,1650.0,4050.0,2950.0,25900.0,2231.06
2024-10-11,1540.0,1565.0,4977.0,10323.51,5375.0,4742.5,1450.0,975.0,6950.0,1190.0,965.0,12250.0,4160.0,7000.0,7225.0,1425.02,4930.0,1720.0,4310.0,2940.0,26150.0,2221.27
2024-10-14,1535.0,1630.0,4930.0,10447.89,5425.0,4742.5,1480.0,980.0,6925.0,1180.0,975.0,12350.0,4210.0,7050.0,7300.0,1477.62,4880.0,1715.0,4140.0,2900.0,26025.0,2270.2
2024-10-15,1460.0,1600.0,4930.0,10572.27,5500.0,4761.86,1490.0,990.0,7050.0,1190.0,1000.0,12575.0,4170.0,7200.0,7250.0,1539.78,4870.0,1750.0,4220.0,2940.0,25775.0,2299.55
2024-10-16,1500.0,1570.0,4960.0,10423.01,5475.0,4790.89,1500.0,990.0,7000.0,1170.0,1050.0,12500.0,4130.0,7175.0,7400.0,1544.56,4900.0,1730.0,4330.0,3000.0,26325.0,2387.62
2024-10-17,1490.0,1620.0,4950.0,10671.77,5500.0,4819.93,1505.0,985.0,7225.0,1185.0,1060.0,12500.0,4120.0,7175.0,7900.0,1525.44,4830.0,1690.0,4570.0,3040.0,26725.0,2319.13
2024-10-18,1445.0,1625.0,4920.0,10696.65,5650.0,4810.25,1500.0,985.0,7175.0,1175.0,1100.0,12800.0,4120.0,7425.0,7825.0,1539.78,4830.0,1715.0,4520.0,3100.0,26725.0,2279.98
2024-10-21,1445.0,1690.0,5100.0,10622.02,5625.0,4829.61,1490.0,975.0,7200.0,1175.0,1115.0,12500.0,4250.0,7400.0,7675.0,1535.0,4830.0,1660.0,4410.0,3100.0,26725.0,2279.98
2024-10-22,1450.0,1670.0,5275.0,10447.89,5650.0,4742.5,1470.0,990.0,7075.0,1160.0,1135.0,12525.0,4260.0,7425.0,7825.0,1575.0,4840.0,1680.0,4310.0,3010.0,27075.0,2270.2
2024-10-23,1440.0,1650.0,5300.0,10597.15,5675.0,4703.79,1480.0,990.0,7075.0,1135.0,1170.0,12600.0,4200.0,7500.0,7800.0,1640.0,4830.0,1675.0,4280.0,2940.0,27025.0,2279.98
2024-10-24,1420.0,1620.0,5275.0,10646.9,5625.0,4665.07,1495.0,985.0,6975.0,1135.0,1120.0,12525.0,4120.0,7525.0,7725.0,1695.0,4800.0,1645.0,4290.0,2900.0,26875.0,2084.28
2024-10-25,1410.0,1585.0,5225.0,10696.65,5650.0,4616.68,1470.0,980.0,7050.0,1125.0,1140.0,12650.0,4070.0,7500.0,7600.0,1680.0,4720.0,1620.0,4390.0,2910.0,26800.0,2054.92
2024-10-28,1360.0,1610.0,5250.0,10547.39,5500.0,4607.0,1450.0,970.0,6825.0,1080.0,1140.0,12650.0,4020.0,7525.0,7475.0,1665.0,4680.0,1630.0,4140.0,2920.0,26800.0,1976.64
2024-10-29,1350.0,1615.0,5125.0,10447.89,5300.0,4548.93,1425.0,975.0,6825.0,1080.0,1125.0,12575.0,3990.0,7575.0,7450.0,1830.0,4810.0,1615.0,4110.0,2900.0,26350.0,1976.64
2024-10-30,1395.0,1630.0,5200.0,10298.63,5225.0,4558.61,1405.0,975.0,6750.0,1065.0,1100.0,12450.0,3870.0,7475.0,7300.0,1810.0,4850.0,1605.0,3910.0,2900.0,26425.0,1917.93
2024-10-31,1350.0,1600.0,5100.0,10199.13,5250.0,4645.71,1405.0,980.0,6700.0,1065.0,1100.0,12325.0,3820.0,7600.0,7200.0,1830.0,4850.0,1615.0,3950.0,2820.0,27450.0,1922.82
2024-11-01,1350.0,1520.0,5075.0,10373.26,5200.0,4548.93,1415.0,965.0,6650.0,1050.0,1070.0,12100.0,3800.0,7300.0,7200.0,1750.0,4780.0,1570.0,3810.0,2780.0,27250.0,1913.03
2024-11-04,1300.0,1525.0,5125.0,10323.51,5300.0,4568.29,1380.0,965.0,6750.0,1045.0,1095.0,12325.0,3770.0,7450.0,6875.0,1795.0,4700.0,1590.0,3610.0,2800.0,27350.0,1829.86
2024-11-05,1360.0,1575.0,5175.0,10447.89,5400.0,4558.61,1370.0,970.0,6925.0,1045.0,1135.0,12600.0,3840.0,7875.0,6950.0,1790.0,4710.0,1600.0,3630.0,2770.0,27000.0,1741.79
2024-11-06,1340.0,1540.0,5050.0,10398.14,5125.0,4452.14,1330.0,965.0,6550.0,1050.0,1135.0,12150.0,3730.0,7800.0,6825.0,1735.0,4720.0,1590.0,3650.0,2740.0,27200.0,1717.33
2024-11-07,1310.0,1575.0,5000.0,10124.5,5025.0,4403.75,1340.0,960.0,6425.0,1020.0,1170.0,12075.0,3730.0,7900.0,6750.0,1705.0,4760.0,1570.0,3660.0,2760.0,27225.0,1697.76
2024-11-08,1375.0,1585.0,4960.0,10025.0,4980.0,4374.71,1325.0,960.0,6325.0,1030.0,1215.0,12100.0,3820.0,7700.0,6825.0,1725.0,4780.0,1540.0,3630.0,2750.0,27450.0,1722.22
2024-11-11,1380.0,1530.0,4970.0,10000.12,4990.0,4316.64,1295.0,945.0,6350.0,1010.0,1290.0,11950.0,3700.0,7800.0,6975.0,1730.0,4700.0,1510.0,3550.0,2690.0,26100.0,1702.65
2024-11-12,1350.0,1565.0,4970.0,10099.63,4930.0,4355.36,1300.0,945.0,6375.0,990.0,1370.0,11850.0,3680.0,7850.0,7050.0,1765.0,4710.0,1500.0,3600.0,2600.0,26725.0,1785.82
2024-11-13,1370.0,1500.0,5025.0,10099.63,4960.0,4432.79,1330.0,950.0,6425.0,975.0,1125.0,11850.0,3740.0,7725.0,6925.0,1715.0,4580.0,1500.0,3690.0,2580.0,26400.0,1761.36
2024-11-14,1350.0,1480.0,4950.0,10049.88,4950.0,4355.36,1305.0,955.0,6375.0,945.0,1170.0,11450.0,3810.0,7700.0,6950.0,1700.0,4570.0,1450.0,3630.0,2530.0,25975.0,1732.01
2024-11-15,1300.0,1400.0,4940.0,10124.5,4910.0,4326.32,1290.0,945.0,6350.0,940.0,1160.0,11675.0,3820.0,7725.0,6950.0,1710.0,4560.0,1420.0,3540.0,2540.0,26550.0,1805.4
2024-11-18,1340.0,1395.0,4930.0,9950.37,4870.0,4210.18,1260.0,940.0,6325.0,920.0,1195.0,11975.0,3690.0,7725.0,6900.0,1710.0,4540.0,1435.0,3550.0,2590.0,25850.0,1780.93
2024-11-19,1310.0,1475.0,4970.0,9875.74,4850.0,4219.86,1280.0,950.0,6250.0,930.0,1220.0,11900.0,3710.0,7800.0,7000.0,1715.0,4520.0,1425.0,3680.0,2780.0,26350.0,1766.25
2024-11-20,1330.0,1470.0,5000.0,10025.0,4850.0,4190.82,1270.0,945.0,6225.0,910.0,1200.0,11800.0,3720.0,7800.0,6875.0,1700.0,4560.0,1465.0,3620.0,2680.0,26425.0,1766.25
2024-11-21,1305.0,1490.0,4890.0,9850.0,4720.0,4113.39,1245.0,940.0,6150.0,910.0,1165.0,11800.0,3680.0,7625.0,6875.0,1700.0,4580.0,1450.0,3600.0,2770.0,26675.0,1702.65
2024-11-22,1305.0,1450.0,4910.0,9850.0,4840.0,4258.57,1260.0,950.0,6250.0,935.0,1090.0,12000.0,3660.0,7475.0,7000.0,1760.0,4600.0,1470.0,3590.0,2750.0,27000.0,1756.47
2024-11-25,1265.0,1485.0,5175.0,10175.0,4990.0,4326.32,1290.0,960.0,6575.0,910.0,1100.0,11950.0,3670.0,7600.0,6825.0,1760.0,4600.0,1500.0,3650.0,2740.0,27600.0,1873.89
2024-11-26,1230.0,1450.0,5150.0,10000.0,4950.0,4258.57,1295.0,955.0,6400.0,915.0,1125.0,11975.0,3650.0,7650.0,6875.0,1700.0,4700.0,1480.0,3600.0,2710.0,27500.0,1829.86
2024-11-28,1225.0,1420.0,5125.0,10000.0,5025.0,4190.82,1290.0,950.0,6450.0,920.0,1155.0,11900.0,3620.0,7650.0,6900.0,1715.0,4600.0,1495.0,3610.0,2720.0,27375.0,1844.54
2024-11-29,1230.0,1430.0,5100.0,10000.0,4980.0,4113.39,1285.0,940.0,6150.0,910.0,1135.0,11900.0,3600.0,7550.0,6850.0,1710.0,4450.0,1500.0,3500.0,2710.0,26775.0,1824.97
2024-12-02,1225.0,1410.0,4940.0,9750.0,4710.0,4035.96,1220.0,940.0,6000.0,875.0,1120.0,11850.0,3550.0,7550.0,6850.0,1710.0,4420.0,1475.0,3420.0,2680.0,27400.0,1834.75
2024-12-03,1225.0,1450.0,5125.0,10200.0,4780.0,4103.71,1205.0,940.0,6275.0,890.0,1135.0,11925.0,3510.0,7775.0,6900.0,1760.0,4460.0,1480.0,3290.0,2820.0,27150.0,1834.75
2024-12-04,1270.0,1465.0,5225.0,10200.0,4950.0,4210.18,1220.0,940.0,6375.0,900.0,1135.0,11800.0,3680.0,7850.0,6975.0,1815.0,4580.0,1485.0,3440.0,2840.0,27625.0,1869.0
2024-12-05,1315.0,1490.0,5200.0,10250.0,4820.0,4123.07,1210.0,945.0,6150.0,920.0,1175.0,11900.0,3640.0,7875.0,6900.0,1825.0,4570.0,1505.0,3370.0,2770.0,27625.0,1875.0
2024-12-06,1320.0,1485.0,5150.0,10075.0,4860.0,4171.46,1210.0,940.0,6225.0,965.0,1170.0,11825.0,3640.0,7925.0,6900.0,1850.0,4580.0,1465.0,3280.0,2760.0,27950.0,1870.0
2024-12-09,1345.0,1490.0,5225.0,10350.0,5000.0,4248.89,1235.0,950.0,6375.0,940.0,1225.0,11775.0,3620.0,8200.0,6975.0,1955.0,4520.0,1485.0,3310.0,2740.0,28500.0,1895.0
