Date,AKRA.JK,ANTM.JK,ASII.JK,AUTO.JK,AVIA.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BIRD.JK,BJBR.JK,BJTM.JK,BMRI.JK,BTPS.JK,CTRA.JK,DSNG.JK,ELSA.JK,EMTK.JK,ESSA.JK,HEAL.JK,ICBP.JK,INCO.JK,INDF.JK,INTP.JK,JPFA.JK,JSMR.JK,KLBF.JK,MPMX.JK,MTEL.JK,PGEO.JK,PNBN.JK,POWR.JK,PRDA.JK,PWON.JK,SCMA.JK,SIDO.JK,SILO.JK,SIMP.JK,SMGR.JK,SMSM.JK,SSMS.JK,TAPG.JK,TLKM.JK,UNTR.JK,UNVR.JK
2023-06-09,1246.95,1750.09,6016.42,2082.02,683.3,8545.9,4040.23,4710.31,1178.75,1903.57,1086.14,593.03,4429.97,1801.63,1136.73,512.2,297.8,614.29,590.59,1324.45,10972.27,6350.0,6860.14,9501.25,1166.79,3741.45,2009.0,895.97,627.68,814.98,1140.0,581.24,5537.27,481.68,128.29,705.29,1994.24,358.2,5803.15,1614.94,1285.0,425.99,3753.09,20483.51,4124.2
2023-06-12,1278.02,1767.82,5994.3,2145.11,664.58,8592.86,4073.08,4688.6,1187.82,1958.22,1086.14,593.03,4408.36,1773.19,1131.89,516.78,297.8,638.86,580.67,1341.34,10899.92,6400.0,6883.24,9674.0,1200.26,3741.45,2018.8,887.05,627.68,810.24,1160.0,581.24,5513.51,477.83,138.98,705.29,2192.67,367.25,5925.58,1628.51,1350.0,429.93,3816.79,20882.97,4178.58
2023-06-13,1264.7,1781.11,5972.19,2190.18,659.9,8592.86,3996.43,4818.84,1151.55,1940.0,1086.14,593.03,4408.36,1815.86,1117.38,507.63,297.8,678.18,570.74,1351.28,10851.7,6450.0,6790.84,9674.0,1171.57,3820.84,2038.4,887.05,617.94,810.24,1145.0,581.24,5370.92,477.83,141.65,700.68,2113.29,374.49,5876.61,1696.36,1270.0,425.99,3797.94,20394.74,4087.94
2023-06-14,1304.64,1798.83,6104.9,2172.15,650.54,8522.42,3930.74,4818.84,1142.48,1949.11,1086.14,597.62,4365.14,1825.34,1117.38,516.78,297.8,678.18,615.41,1346.31,10899.92,6525.0,6860.14,9649.32,1171.57,3870.47,2009.0,900.42,622.81,811.08,1135.0,585.55,5252.09,470.12,145.21,700.68,1944.63,372.68,5852.12,1682.79,1315.0,429.93,3769.67,20394.74,4024.49
2023-06-15,1300.21,1807.69,6082.78,2181.16,636.5,8498.94,3985.48,4797.13,1160.62,1858.03,1090.75,593.03,4429.97,1834.82,1098.03,512.2,301.45,673.26,620.37,1366.18,10924.04,6600.0,6883.24,9797.39,1185.92,3880.39,2038.4,918.25,632.54,806.28,1145.0,594.16,5275.86,472.05,139.87,686.85,1904.94,369.06,5950.07,1642.08,1285.0,425.99,3788.52,20550.09,4097.01
2023-06-16,1286.89,1825.41,6060.66,2253.27,627.14,8498.94,3952.63,4818.84,1160.62,1858.03,1086.14,593.03,4451.58,1801.63,1088.36,507.63,301.45,756.81,640.22,1341.34,10803.46,6600.0,6721.55,9624.64,1185.92,3910.16,2058.0,904.88,652.0,806.28,1120.0,598.46,5489.74,472.05,142.54,677.63,1954.55,367.25,5876.61,1605.89,1310.0,445.71,3741.4,20328.16,3979.17
2023-06-19,1282.45,1798.83,6082.78,2208.2,659.9,8451.99,3963.58,4797.13,1178.75,1885.36,1086.14,597.62,4429.97,1806.38,1107.71,531.8,303.32,737.15,635.26,1341.34,10851.7,6500.0,6837.04,9748.04,1181.14,3810.92,2028.6,922.71,666.6,806.28,1110.0,602.77,5204.56,472.05,146.11,673.02,2014.08,367.25,5876.61,1642.08,1335.0,449.66,3731.98,20550.09,3970.11
2023-06-20,1335.71,1789.97,6016.42,2145.11,636.5,8498.94,3974.53,4818.84,1178.75,1876.25,1086.14,593.03,4408.36,1868.01,1064.17,531.8,305.19,717.49,575.7,1351.28,10803.46,6475.0,6606.06,9649.32,1171.57,3662.06,2028.6,918.25,652.0,811.08,1090.0,619.99,5228.33,464.34,144.32,673.02,1914.86,361.82,5901.1,1642.08,1390.0,449.66,3760.25,20527.9,3897.59
2023-06-21,1331.27,1781.11,6127.02,2271.3,622.46,8569.38,3985.48,4840.54,1215.02,1949.11,1086.14,593.03,4408.36,1915.42,1093.2,526.97,303.32,751.89,590.59,1341.34,10924.04,6425.0,6813.94,9674.0,1205.05,3662.06,2009.0,913.8,661.74,830.27,1110.0,624.3,5133.27,473.98,147.89,663.8,1919.82,361.82,5901.1,1628.51,1320.0,445.71,3750.82,20727.63,3951.98
2023-06-22,1344.58,1781.11,5994.3,2271.3,617.78,8498.94,3963.58,4753.72,1205.95,1921.79,1081.54,593.03,4386.75,2057.66,1073.85,512.47,308.94,712.58,580.67,1331.4,10779.35,6350.0,6675.35,9649.32,1224.17,3652.13,1979.6,909.34,652.0,835.07,1145.0,619.99,5180.8,468.2,146.11,668.41,1904.94,367.25,5901.1,1619.46,1315.0,445.71,3713.13,20882.97,3852.27
2023-06-23,1326.83,1781.11,5994.3,2271.3,631.82,8498.94,3952.63,4688.6,1205.95,1876.25,1076.94,593.03,4386.75,2000.76,1059.34,512.47,305.19,707.63,555.85,1341.34,10779.35,6300.0,6744.65,9674.0,1267.21,3612.44,2009.0,904.88,652.0,844.67,1125.0,619.99,5157.03,468.2,148.42,677.63,1875.18,365.44,5999.04,1619.46,1340.0,433.88,3722.55,20749.82,3870.4
2023-06-26,1322.39,1799.1,6016.42,2199.19,622.46,8522.42,3996.43,4732.01,1192.35,1903.57,1086.14,593.03,4429.97,2000.76,1035.15,517.3,314.56,697.73,545.93,1341.34,10924.04,6300.0,6767.75,9624.64,1243.3,3691.83,2028.6,922.71,652.0,839.87,1105.0,619.99,5109.5,470.12,147.5,673.02,1810.69,365.44,6023.53,1533.51,1280.0,429.93,3760.25,20661.05,3834.14
2023-06-27,1260.27,1799.1,5994.3,2235.24,622.46,8592.86,4007.38,4710.31,1196.89,1958.22,1086.14,593.03,4494.8,1962.83,1025.48,517.3,312.68,702.68,575.7,1341.34,10924.04,6300.0,6790.84,9797.39,1281.56,3771.22,2009.0,949.46,647.14,839.87,1085.0,611.38,5418.45,470.12,150.28,673.02,1860.29,367.25,5950.07,1583.27,1210.0,433.88,3769.67,20661.05,3861.34
2023-07-03,1246.95,1812.94,6038.54,2343.4,617.78,8522.42,4040.23,4753.72,1192.35,2003.76,1086.14,593.03,4624.46,2152.48,1030.31,536.64,316.43,717.53,575.7,1346.31,11165.19,6275.0,6698.45,9550.61,1324.59,3781.15,1979.6,953.92,652.0,820.68,1145.0,632.91,5133.27,475.9,150.28,668.41,1850.37,378.1,5950.07,1651.13,1205.0,445.71,3769.67,20461.32,3906.66
2023-07-04,1242.52,1817.55,5994.3,2523.66,613.1,8498.94,3985.48,4732.01,1192.35,2067.52,1090.75,593.03,4538.02,2171.44,1025.48,536.64,320.17,737.32,575.7,1371.15,11068.73,6250.0,6813.94,9476.57,1348.5,3801.0,1945.3,945.0,666.6,796.68,1140.0,624.3,5204.56,479.76,158.63,668.41,1805.73,394.05,5950.07,1660.17,1240.0,441.77,3741.4,20505.7,3990.52
2023-07-05,1242.52,1831.39,5994.3,2478.6,608.42,8498.94,4007.38,4732.01,1183.29,2049.3,1090.75,597.62,4559.63,2124.03,1039.99,551.14,322.05,742.27,625.33,1400.95,11044.61,6325.0,6860.14,9599.96,1315.03,3910.16,1969.8,945.0,671.47,801.48,1245.0,628.6,5299.62,472.05,158.63,663.8,1785.88,394.05,6048.01,1718.98,1290.0,457.55,3750.82,21038.32,3972.09
2023-07-06,1273.58,1863.68,6016.42,2424.52,608.42,8522.42,3985.48,4710.31,1196.89,2145.27,1086.14,597.62,4581.24,2114.55,1015.8,546.31,344.51,737.32,650.15,1400.95,10996.38,6350.0,6883.24,9772.71,1315.03,3949.86,1950.2,936.08,656.87,791.88,1305.0,641.52,5323.39,470.12,161.41,673.02,1805.73,410.59,6121.47,1691.84,1290.0,453.6,3731.98,21349.01,3982.4
2023-07-07,1286.89,1822.17,6038.54,2334.39,622.46,8475.47,3974.53,4666.89,1187.82,2032.36,1090.75,597.62,4451.58,2105.07,1010.96,555.98,348.26,727.42,665.04,1400.95,11058.17,6325.0,6961.71,9994.82,1319.81,3910.16,1950.2,936.08,661.74,782.28,1285.0,645.82,5323.39,460.49,158.63,673.02,1810.69,420.32,6292.87,1709.93,1285.0,473.32,3731.98,21082.7,3973.03
2023-07-10,1286.89,1826.78,5994.3,2316.36,613.1,8498.94,3963.58,4688.6,1187.82,2032.36,1090.75,597.62,4473.19,2057.66,1030.31,575.32,342.64,712.58,665.04,1386.05,11107.21,6300.0,6937.78,9970.14,1295.9,3830.77,1960.0,958.37,661.74,767.88,1265.0,654.44,5252.09,472.05,156.77,673.02,1805.73,422.27,6292.87,1691.84,1285.0,489.1,3722.55,21393.39,3982.4
2023-07-11,1304.64,1845.23,6016.42,2433.53,613.1,8475.47,3930.74,4710.31,1201.42,2117.05,1090.75,602.22,4559.63,2067.14,1049.94,599.49,348.26,752.16,684.89,1440.7,11303.37,6450.0,6985.63,10142.89,1295.9,3870.47,1989.4,962.83,652.0,763.08,1300.0,650.13,5513.51,472.54,159.56,686.85,1984.31,420.32,6415.3,1714.46,1295.0,489.1,3750.82,21726.28,3982.4
2023-07-12,1286.89,1836.01,5994.3,2379.45,603.74,8616.33,3919.79,4732.01,1183.29,2107.64,1090.75,597.62,4581.24,2057.66,1069.56,589.82,346.39,737.32,665.04,1435.73,11425.96,6400.0,7081.32,10019.5,1286.34,3810.92,1960.0,945.0,647.14,758.28,1230.0,645.82,5513.51,478.39,159.56,686.85,1895.02,432.0,6366.33,1795.88,1240.0,485.16,3750.82,21304.63,3944.92
2023-07-13,1291.33,1836.01,6016.42,2415.5,599.06,8569.38,3897.89,4732.01,1196.89,2070.0,1095.35,597.62,4624.46,2038.69,1049.94,580.15,350.13,747.22,674.96,1510.25,11475.0,6475.0,7129.17,10118.21,1305.47,3751.38,1979.6,931.63,647.14,743.89,1190.0,641.52,5798.69,478.39,158.63,668.41,1924.78,424.22,6586.7,1863.74,1245.0,485.16,3694.28,21437.78,3982.4
2023-07-14,1255.83,1845.23,5972.19,2361.43,603.74,8639.81,3908.84,4797.13,1196.89,2079.41,1099.95,597.62,4667.68,2029.21,1084.28,584.98,348.26,762.06,674.96,1510.25,11548.56,6375.0,7129.17,10216.93,1315.03,3860.54,2028.6,936.08,647.14,758.28,1235.0,641.52,5798.69,484.25,159.56,663.8,1885.1,422.27,6733.62,1836.6,1220.0,485.16,3703.7,21437.78,3982.4
2023-07-17,1251.39,1836.01,5905.83,2379.45,599.06,8616.33,3919.79,4840.54,1237.69,2051.18,1118.36,611.42,4646.07,2086.1,1069.56,580.15,352.0,771.96,699.78,1505.28,11425.96,6400.0,6985.63,10142.89,1319.81,3781.15,1979.6,940.54,642.27,758.28,1240.0,632.91,5774.93,474.49,159.56,663.8,1845.41,420.32,6635.67,1818.5,1220.0,477.27,3684.85,21504.36,4001.14
2023-07-18,1233.64,1836.01,5817.35,2397.48,585.02,8592.86,3897.89,4883.96,1242.22,2070.0,1113.76,606.82,4624.46,2076.62,1064.66,589.82,352.0,752.16,694.81,1485.41,11524.04,6425.0,7033.48,10142.89,1310.25,3791.07,1960.0,936.08,632.54,739.09,1220.0,628.6,6012.58,472.54,157.7,659.19,1835.49,418.38,6635.67,1836.6,1250.0,465.43,3628.31,21526.55,4001.14
2023-07-20,1233.64,1836.01,5773.11,2514.65,580.34,8592.86,3963.58,4883.96,1242.22,2088.82,1118.36,606.82,4775.73,2199.89,1103.91,604.32,348.26,737.32,674.96,1465.54,11254.33,6550.0,7009.55,10044.18,1300.69,3791.07,1911.0,931.63,647.14,715.09,1225.0,641.52,6012.58,486.21,158.63,636.14,1880.14,418.38,6562.21,1854.69,1225.0,473.32,3628.31,21637.51,3954.29
2023-07-21,1220.33,1822.17,5706.75,2505.64,570.98,8592.86,3963.58,4883.96,1233.16,2258.18,1113.76,606.82,4797.34,2143.0,1099.0,628.5,361.37,717.53,635.26,1465.54,11278.85,6600.0,7009.55,10216.93,1257.65,3880.39,1930.6,922.71,647.14,734.29,1210.0,645.82,6012.58,488.16,156.77,645.36,1875.18,424.22,6807.07,1872.79,1220.0,485.16,3637.73,21748.47,4019.88
2023-07-24,1211.45,1822.17,5795.23,2559.71,580.34,8545.9,3952.63,4862.25,1201.42,2192.32,1118.36,616.01,4754.12,2029.21,1113.72,618.83,363.24,702.68,665.04,1505.28,11303.37,6575.0,6961.71,10216.93,1243.3,3810.92,1930.6,931.63,647.14,743.89,1255.0,645.82,5846.22,486.21,145.64,645.36,1855.33,426.16,6807.07,1818.5,1220.0,485.16,3675.43,22547.39,4019.88
2023-07-25,1220.33,1822.17,5750.99,2640.83,580.34,8592.86,3952.63,4905.66,1187.82,2173.5,1122.96,611.42,4797.34,2038.69,1103.91,618.83,353.88,702.68,660.07,1485.41,11009.13,6650.0,6866.01,10315.64,1238.52,3830.77,1925.7,927.17,647.14,734.29,1230.0,645.82,5846.22,482.3,145.64,640.75,1969.43,424.22,6856.05,1818.5,1215.0,481.21,3656.58,22547.39,3794.99
2023-07-26,1246.95,1831.39,5839.47,2748.99,580.34,8780.68,3919.79,4927.37,1192.35,2182.91,1118.36,606.82,4818.94,2076.62,1084.28,599.49,357.62,707.63,640.22,1475.47,10960.1,6700.0,6866.01,10192.25,1219.39,3791.07,1896.3,922.71,647.14,758.28,1255.0,637.21,5656.1,478.39,147.5,631.53,1934.71,420.32,6684.64,1836.6,1205.0,473.32,3656.58,23435.09,3720.03
2023-07-27,1269.14,1817.55,5773.11,2821.09,575.66,8663.29,3897.89,4905.66,1187.82,2182.91,1113.76,606.82,4862.16,2019.73,1079.38,604.32,353.88,702.68,645.19,1460.57,10960.1,6650.0,6937.78,10068.86,1205.05,3721.6,1866.9,931.63,652.0,758.28,1305.0,632.91,5679.86,472.54,146.57,599.26,1959.51,422.27,6537.73,1786.84,1200.0,473.32,3505.79,23412.9,3598.21
2023-07-28,1242.52,1808.33,5861.59,2758.0,570.98,8569.38,3886.94,4949.08,1178.75,2126.45,1109.15,606.82,4926.99,2038.69,1079.38,594.65,350.13,658.14,650.15,1510.25,10984.62,6825.0,7009.55,10266.29,1224.17,3801.0,1871.8,922.71,637.41,772.68,1285.0,628.6,5751.16,474.49,144.71,590.04,1944.63,414.49,6611.19,1804.93,1170.0,469.38,3505.79,23657.01,3626.33
2023-07-31,1229.2,1831.39,6060.66,2640.83,580.34,8569.38,3886.94,4905.66,1192.35,2117.05,1095.35,606.82,4948.6,2019.73,1094.09,565.65,365.11,643.3,585.63,1485.41,10984.62,6875.0,7009.55,10290.96,1276.78,3840.69,1876.7,922.71,637.41,815.88,1280.0,632.91,6273.99,468.63,144.71,590.04,1934.71,412.54,6831.56,1809.45,1195.0,449.66,3505.79,24433.74,3607.58
2023-08-01,1149.33,1882.14,6082.78,2667.87,575.66,8569.38,3799.35,4949.08,1178.75,2041.77,1090.75,606.82,4883.77,2019.73,1059.75,555.98,357.62,618.56,595.56,1430.76,10862.02,6900.0,6698.55,10290.96,1214.61,3820.84,1768.9,909.34,647.14,801.48,1260.0,632.91,5703.63,466.68,132.65,590.04,1845.41,383.35,6586.7,1845.64,1195.0,449.66,3534.07,24433.74,3532.62
2023-08-02,1180.39,1854.46,6060.66,2785.04,570.98,8639.81,3886.94,4949.08,1169.69,2088.82,1086.14,602.22,4926.99,2010.24,1045.03,565.65,355.75,618.56,625.33,1440.7,10960.1,6875.0,6746.4,10439.04,1185.92,3771.22,1759.1,918.25,656.87,839.87,1265.0,637.21,5822.46,462.77,134.51,567.0,1885.1,385.3,6684.64,1809.45,1215.0,449.66,3477.52,23723.59,3457.66
2023-08-03,1180.39,1854.46,6038.54,2884.18,570.98,8686.77,3919.79,4949.08,1174.22,2107.64,1090.75,602.22,5013.43,2000.76,1054.84,565.65,357.62,628.45,625.33,1425.79,10984.62,6775.0,6746.4,10957.29,1195.48,3781.15,1847.3,891.51,656.87,839.87,1320.0,632.91,5846.22,478.39,134.51,590.04,1929.75,391.14,7076.42,1809.45,1195.0,453.6,3505.79,24100.86,3532.62
2023-08-04,1212.67,1863.68,6016.42,2947.28,575.66,8592.86,3941.69,4840.54,1169.69,2164.09,1090.75,606.82,4991.82,1981.8,1084.28,584.98,368.86,608.66,595.56,1415.86,11033.65,6775.0,6746.4,10957.29,1190.7,3721.6,1837.5,904.88,676.33,835.07,1330.0,624.3,5869.99,470.58,130.8,590.04,1899.98,391.14,6929.5,1836.6,1145.0,449.66,3477.52,24256.2,3504.51
2023-08-07,1198.83,1882.14,6082.78,3055.43,599.06,8710.25,3941.69,4949.08,1187.82,2211.14,1090.75,606.82,5078.26,2000.76,1069.56,580.15,380.09,618.56,595.56,1391.02,10911.06,6675.0,6770.32,10685.82,1190.7,3681.91,1813.0,909.34,676.33,825.47,1410.0,632.91,5774.93,476.44,133.58,599.26,1974.39,393.08,6807.07,1827.55,1140.0,449.66,3468.1,24344.97,3485.77
2023-08-08,1180.39,1854.46,6060.66,2983.33,599.06,8639.81,3908.84,4883.96,1183.29,2229.95,1095.35,606.82,5099.87,2048.17,1089.19,565.65,376.34,613.61,590.59,1386.05,10935.58,6525.0,6698.55,10587.11,1238.52,3701.75,1817.9,918.25,681.2,849.47,1385.0,628.6,5965.05,474.49,130.8,603.87,2053.76,391.14,6709.13,1832.13,1135.0,453.6,3515.22,24433.74,3513.88
2023-08-09,1175.78,1854.46,6082.78,3109.51,603.74,8827.63,3974.53,4949.08,1183.29,2182.91,1095.35,606.82,5099.87,2038.69,1084.28,560.81,381.96,618.56,555.85,1405.92,10886.54,6450.0,6674.62,10833.89,1310.25,3622.36,1837.5,904.88,690.93,873.47,1365.0,645.82,6036.34,468.63,135.44,590.04,2043.84,389.19,6537.73,1942.06,1135.0,441.77,3552.92,24633.47,3485.77
2023-08-10,1185.0,1836.01,5972.19,3109.51,599.06,8827.63,3985.48,4949.08,1174.22,2192.32,1090.75,602.22,5164.7,2019.73,1074.47,575.32,383.83,628.45,600.52,1410.89,11229.81,6375.0,6770.32,10858.57,1281.56,3691.83,1808.1,904.88,695.79,873.47,1325.0,645.82,6036.34,458.87,141.93,590.04,2073.61,393.08,6513.24,1887.09,1150.0,445.71,3581.19,24500.32,3448.29
2023-08-11,1161.95,1836.01,5972.19,3127.54,594.38,8827.63,3985.48,4905.66,1174.22,2192.32,1086.14,606.82,5121.48,2057.66,1079.38,570.48,383.83,623.51,630.3,1410.89,11254.33,6325.0,6746.4,10883.25,1310.25,3711.68,1813.0,913.8,686.06,907.06,1340.0,680.27,5893.75,460.82,144.71,590.04,2014.08,389.19,6586.7,1905.41,1190.0,453.6,3590.61,24056.47,3467.03
2023-08-14,1185.0,1845.23,6016.42,3046.42,580.34,8780.68,4029.28,4905.66,1178.75,2229.95,1090.75,606.82,5143.09,2038.69,1079.38,575.32,374.47,613.61,655.11,1410.89,11180.77,6400.0,6746.4,11130.04,1319.81,3721.6,1813.0,909.34,700.66,887.86,1350.0,675.96,5917.52,462.77,141.93,594.65,2053.76,385.3,6709.13,1987.86,1195.0,441.77,3609.46,24367.16,3495.14
2023-08-15,1203.45,1836.01,5950.07,3037.41,575.66,8733.72,3985.48,4840.54,1178.75,2211.14,1099.95,606.82,5013.43,2048.17,1113.72,570.48,376.34,608.66,650.15,1410.89,11254.33,6375.0,6698.55,11080.68,1300.69,3642.21,1813.0,913.8,710.39,959.85,1360.0,675.96,5727.4,466.68,137.29,594.65,2024.0,383.35,6709.13,2006.18,1175.0,457.55,3600.04,24300.59,3495.14
2023-08-16,1208.06,1808.33,5972.19,2884.18,561.62,8733.72,3985.48,4797.13,1178.75,2173.5,1090.75,606.82,5013.43,2019.73,1108.81,565.65,372.6,608.66,635.26,1410.89,11450.48,6150.0,6794.24,11105.36,1310.25,3652.13,1832.6,913.8,724.99,931.06,1360.0,675.96,5632.33,464.73,139.15,590.04,2024.0,391.14,6782.59,1923.74,1225.0,449.66,3609.46,24411.55,3495.14
2023-08-18,1198.83,1799.1,5773.11,2902.21,575.66,8686.77,3963.58,4840.54,1174.22,2135.86,1086.14,606.82,4991.82,2038.69,1099.0,580.15,365.11,608.66,625.33,1400.95,11475.0,6075.0,6746.4,11056.0,1281.56,3671.98,1808.1,909.34,720.12,931.06,1355.0,663.05,5656.1,456.92,140.08,599.26,1994.24,391.14,6586.7,1905.41,1205.0,453.6,3543.49,23790.17,3457.66
2023-08-21,1189.61,1799.1,5728.87,2730.96,575.66,8616.33,3996.43,4775.42,1160.62,2098.23,1081.54,606.82,5035.04,2019.73,1089.19,575.32,361.37,608.66,665.04,1391.02,11450.48,6025.0,6698.55,10858.57,1267.21,3602.51,1808.1,913.8,695.79,1027.04,1325.0,645.82,5656.1,449.11,137.29,594.65,1944.63,389.19,6562.21,1942.06,1205.0,445.71,3524.64,24034.28,3476.4
2023-08-22,1212.67,1794.49,5795.23,2739.97,575.66,8733.72,3985.48,4840.54,1151.55,2117.05,1086.14,602.22,5143.09,2029.21,1113.72,599.49,365.11,603.71,650.15,1395.99,11303.37,6050.0,6698.55,10883.25,1248.08,3582.66,1817.9,931.63,705.53,1007.85,1340.0,654.44,5751.16,449.11,137.29,599.26,1984.31,387.24,6611.19,1951.22,1225.0,453.6,3534.07,24500.32,3476.4
2023-08-23,1212.67,1803.71,5795.23,2911.22,570.98,8733.72,3974.53,4862.25,1151.55,2145.27,1081.54,602.22,5056.65,2038.69,1133.34,589.82,366.98,603.71,640.22,1395.99,11278.85,5975.0,6770.32,10932.61,1248.08,3572.74,1773.8,922.71,695.79,1003.05,1350.0,654.44,5822.46,453.01,138.22,599.26,1954.55,385.3,6586.7,1914.57,1215.0,445.71,3524.64,24744.44,3513.88
2023-08-24,1217.28,1840.62,5728.87,2920.24,580.34,8639.81,3996.43,4818.84,1156.08,2126.45,1081.54,602.22,5143.09,2048.17,1128.44,589.82,368.86,583.92,630.3,1391.02,11131.73,5975.0,6722.47,11006.64,1252.87,3533.04,1773.8,918.25,690.93,1017.45,1350.0,658.74,5703.63,454.96,136.37,585.43,1969.43,385.3,6733.62,1887.09,1225.0,445.71,3505.79,23701.4,3485.77
2023-08-25,1212.67,1836.01,5706.75,2857.15,580.34,8710.25,3985.48,4862.25,1147.02,2126.45,1086.14,602.22,5099.87,2038.69,1113.72,584.98,365.11,583.92,630.3,1391.02,11205.29,5950.0,6818.17,11154.71,1267.21,3622.36,1773.8,918.25,724.99,1022.24,1375.0,654.44,5798.69,447.15,138.22,590.04,1919.82,385.3,6733.62,1896.25,1210.0,445.71,3505.79,23124.4,3523.25
2023-08-28,1221.89,1840.62,5684.64,2721.95,566.3,8639.81,3985.48,4818.84,1156.08,2041.77,1081.54,606.82,5186.31,2105.07,1128.44,594.65,366.98,588.87,620.37,1391.02,11082.69,5975.0,6794.24,11006.64,1286.34,3662.06,1768.9,913.8,720.12,1118.23,1355.0,650.13,5822.46,451.06,139.15,590.04,1904.94,385.3,6709.13,1896.25,1215.0,445.71,3486.95,23435.09,3541.99
2023-08-29,1249.55,1840.62,5662.52,2794.05,566.3,8686.77,4007.38,4862.25,1151.55,2070.0,1090.75,606.82,5143.09,2095.59,1148.06,570.48,365.11,578.97,635.26,1391.02,11156.25,6000.0,6842.09,10981.96,1257.65,3979.63,1822.8,913.8,715.26,1243.01,1350.0,650.13,5941.28,453.01,142.86,585.43,1949.59,381.41,6733.62,1841.29,1200.0,445.71,3505.79,23390.7,3523.25
2023-08-30,1281.83,1840.62,5706.75,2920.24,556.94,8639.81,4029.28,4797.13,1151.55,2041.77,1090.75,606.82,5164.7,2095.59,1128.44,560.81,363.24,574.02,595.56,1386.05,11033.65,5950.0,6746.4,10759.86,1243.3,4376.6,1808.1,927.17,715.26,1343.8,1315.0,658.74,6012.58,451.06,141.93,571.61,2024.0,381.41,6733.62,1868.77,1190.0,449.66,3590.61,23213.16,3504.51
2023-08-31,1291.05,1836.01,5706.75,2884.18,561.62,8616.33,4018.33,4818.84,1137.95,2051.18,1090.75,602.22,5207.92,2048.17,1118.62,575.32,365.11,564.12,600.52,1391.02,10984.62,5900.0,6794.24,10562.43,1233.74,4267.44,1778.7,927.17,729.85,1324.6,1305.0,654.44,5988.81,439.34,137.29,571.61,1954.55,383.35,6660.16,1868.77,1230.0,457.55,3515.22,23080.01,3438.92
2023-09-01,1378.66,1803.71,5795.23,2739.97,561.62,8663.29,4018.33,4840.54,1133.42,2070.0,1095.35,606.82,5251.14,2067.14,1108.81,575.32,383.83,583.92,615.41,1391.02,10984.62,5925.0,6698.55,10463.71,1243.3,4376.6,1739.5,918.25,710.39,1353.39,1295.0,650.13,5941.28,441.29,141.93,567.0,1934.71,383.35,6660.16,1832.13,1205.0,449.66,3505.79,23390.7,3429.55
2023-09-04,1410.94,1799.1,5839.47,2794.05,561.62,8663.29,4138.77,4883.96,1137.95,2022.95,1090.75,602.22,5272.75,2076.62,1103.91,570.48,387.58,593.81,650.15,1391.02,10984.62,5975.0,6602.85,10463.71,1205.05,4336.91,1749.3,922.71,724.99,1319.8,1290.0,645.82,5965.05,439.34,140.08,567.0,1919.82,387.24,6635.67,1800.07,1240.0,449.66,3515.22,23812.36,3429.55
2023-09-05,1350.99,1799.1,5839.47,2776.03,556.94,8663.29,4215.41,4883.96,1133.42,2051.18,1090.75,606.82,5272.75,2000.76,1103.91,570.48,381.96,588.87,640.22,1395.99,10960.1,6000.0,6555.01,10562.43,1181.14,4426.23,1734.6,927.17,715.26,1238.21,1290.0,650.13,5988.81,445.2,140.08,567.0,1899.98,385.3,6831.56,1781.75,1215.0,445.71,3524.64,24145.24,3392.07
2023-09-06,1378.66,1794.49,5773.11,2794.05,556.94,8592.86,4193.52,4840.54,1128.88,2004.14,1095.35,606.82,5229.53,1915.42,1069.56,570.48,389.45,569.07,665.04,1395.99,10837.5,6000.0,6578.93,10636.46,1190.7,4376.6,1705.2,922.71,739.59,1233.41,1325.0,650.13,5917.52,437.39,140.08,571.61,1885.1,381.41,6733.62,1800.07,1210.0,441.77,3571.76,24322.78,3420.18
2023-09-07,1360.22,1803.71,5662.52,2875.17,552.26,8616.33,4160.67,4732.01,1124.35,1881.82,1086.14,602.22,5078.26,1872.75,1035.22,570.48,385.71,578.97,640.22,1430.76,10984.62,6000.0,6650.7,10562.43,1166.79,4396.45,1670.9,927.17,724.99,1161.42,1330.0,650.13,6012.58,431.53,141.0,571.61,1880.14,381.41,6733.62,1800.07,1195.0,437.82,3543.49,24100.86,3401.44
2023-09-08,1332.55,1794.49,5662.52,2848.13,552.26,8569.38,4105.92,4645.19,1133.42,1806.55,1081.54,597.62,5099.87,1872.75,1030.31,555.98,389.45,569.07,635.26,1450.63,10911.06,5875.0,6626.78,10685.82,1181.14,4366.68,1685.6,918.25,724.99,1214.22,1360.0,650.13,5893.75,429.58,141.93,553.17,1865.25,379.46,6782.59,1786.33,1195.0,429.93,3477.52,24234.01,3382.7
2023-09-11,1346.38,1803.71,5640.4,2848.13,556.94,8569.38,4138.77,4710.31,1128.88,1825.36,1086.14,597.62,5121.48,1905.94,1049.94,560.81,389.45,593.81,665.04,1470.51,10960.1,5875.0,6650.7,10883.25,1205.05,4475.85,1822.8,913.8,729.85,1123.03,1395.0,650.13,6012.58,431.53,148.42,557.78,1959.51,381.41,6953.99,1841.29,1195.0,449.66,3486.95,23878.93,3420.18
