Date,AKRA.JK,ANTM.JK,ASII.JK,AUTO.JK,AVIA.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BIRD.JK,BJBR.JK,BJTM.JK,BMRI.JK,BTPS.JK,CTRA.JK,DSNG.JK,ELSA.JK,EMTK.JK,ESSA.JK,HEAL.JK,ICBP.JK,INCO.JK,INDF.JK,INTP.JK,JPFA.JK,JSMR.JK,KLBF.JK,MPMX.JK,MTEL.JK,PNBN.JK,POWR.JK,PRDA.JK,PWON.JK,SCMA.JK,SIDO.JK,SILO.JK,SIMP.JK,SMGR.JK,SMSM.JK,SSMS.JK,TAPG.JK,TLKM.JK,UNTR.JK,UNVR.JK
2022-12-08,1166.92,1763.39,4601.12,1254.15,670.78,7826.01,3988.64,3954.35,1088.92,1407.19,1139.97,596.14,4132.6,2679.66,986.78,585.38,275.29,1105.72,979.43,1482.59,9838.87,7277.77,6375.08,9617.13,1154.59,2796.38,2059.79,892.15,718.41,1790.0,542.61,5199.08,458.56,199.56,681.26,1265.78,376.3,6503.68,1349.36,1436.02,490.81,3382.3,19410.6,4223.9
2022-12-09,1166.92,1714.65,4601.12,1211.2,661.59,7895.06,4009.64,3921.67,1057.81,1420.85,1139.97,587.62,4081.2,2670.58,967.43,567.08,271.83,1100.81,988.89,1477.65,9790.64,7154.42,6398.18,9641.41,1127.2,2815.8,2050.16,884.33,728.05,1750.0,530.9,5130.67,454.71,190.65,685.74,1270.68,372.68,6503.68,1349.36,1455.17,490.81,3300.91,18575.17,4187.65
2022-12-12,1184.08,1727.94,4601.12,1236.97,666.18,8010.15,3999.14,3962.52,1077.25,1439.06,1148.48,596.14,4091.48,2597.91,986.78,567.08,277.02,1027.09,974.7,1462.82,10031.79,7253.1,6444.37,9714.27,1168.28,2796.38,2069.41,903.89,742.52,1765.0,538.77,5130.67,458.56,187.09,690.23,1265.78,374.49,6316.52,1362.54,1493.46,487.12,3346.13,19108.43,4251.1
2022-12-13,1226.98,1710.22,4722.73,1232.67,675.37,8010.15,4051.62,4060.56,1088.92,1420.85,1144.23,600.4,4070.92,2588.83,972.27,567.08,278.75,1110.64,960.5,1492.48,9935.33,7129.75,6398.18,9714.27,1172.84,2825.51,2030.91,896.07,742.52,1750.0,542.82,5199.08,452.78,192.43,681.26,1241.25,379.91,6568.69,1397.7,1474.32,487.12,3391.34,19072.88,4278.29
2022-12-14,1218.4,1719.08,4722.73,1224.08,656.99,7941.1,3999.14,4068.73,1085.03,1398.08,1148.48,596.14,4091.48,2579.74,977.1,557.94,277.02,1056.58,951.04,1532.01,9959.44,7228.43,6421.27,9689.99,1172.84,2903.18,2040.53,907.81,742.52,1735.0,534.72,5381.5,458.56,196.0,690.23,1260.87,379.91,6568.69,1366.94,1498.25,479.74,3391.34,19090.65,4278.29
2022-12-15,1218.4,1714.65,4702.46,1215.49,652.4,7826.01,3978.15,4011.54,1081.14,1388.97,1144.23,600.4,4070.92,2525.24,967.43,548.79,277.02,1041.84,941.57,1527.07,9935.33,7179.09,6444.37,9568.56,1159.15,2951.73,1973.16,896.07,732.87,1720.0,538.77,5358.7,448.93,194.21,681.26,1275.59,379.91,6779.83,1331.77,1517.4,483.43,3318.99,18859.57,4260.16
2022-12-16,1184.08,1789.97,4682.19,1219.79,611.05,7918.08,4114.6,4068.73,1061.7,1393.52,1148.48,604.66,4153.16,2470.74,957.76,548.79,275.29,1041.84,965.23,1522.13,10055.9,7277.77,6421.27,9665.7,1154.59,2874.05,2040.53,876.5,742.52,1735.0,538.77,5244.68,437.37,192.43,676.78,1270.68,378.1,6592.15,1309.8,1412.09,483.43,3328.04,18877.35,4414.25
2022-12-19,1149.76,1807.69,4621.39,1206.9,592.67,7964.11,3957.15,4060.56,1061.7,1416.29,1139.97,604.66,4112.04,2443.49,967.43,567.08,273.56,997.61,951.04,1532.01,9790.64,7228.43,6467.47,9592.84,1154.59,2903.18,2088.66,911.72,737.69,1705.0,534.72,5335.9,427.73,185.3,663.33,1231.44,378.1,6521.77,1274.64,1450.38,479.74,3364.21,19090.65,4287.35
2022-12-20,1162.63,1781.11,4621.39,1194.02,583.48,7895.06,3967.65,4011.54,1073.37,1407.19,1144.23,600.4,4132.6,2425.32,923.9,562.51,275.29,992.69,932.11,1527.07,9935.33,7105.07,6444.37,9568.56,1168.28,2883.76,2021.28,884.33,732.87,1590.0,534.72,5267.49,429.66,190.65,676.78,1206.91,376.3,6357.55,1257.05,1450.38,476.05,3364.21,18948.45,4323.61
2022-12-21,1175.5,1807.69,4621.39,1181.13,592.67,7987.13,3925.67,3995.2,1085.03,1316.11,1139.97,600.4,4112.04,2407.15,899.71,562.51,275.29,982.87,880.06,1527.07,9862.99,7129.75,6375.08,9568.56,1195.66,2874.05,2021.28,884.33,728.05,1540.0,534.72,5062.26,423.88,185.3,685.74,1236.34,378.1,6310.63,1314.19,1474.32,476.05,3427.52,18930.67,4332.67
2022-12-22,1201.24,1798.83,4682.19,1194.02,588.08,7895.06,3957.15,4052.39,1092.81,1343.43,1139.97,604.66,4091.48,2543.41,899.71,553.36,277.02,1022.18,851.68,1546.84,9766.53,7129.75,6282.69,9374.27,1191.09,2874.05,1982.78,880.42,737.69,1600.0,538.77,5244.68,423.88,185.3,690.23,1255.97,376.3,6310.63,1336.17,1455.17,476.05,3391.34,19197.3,4387.06
2022-12-23,1201.24,1772.25,4601.12,1176.84,578.89,7826.01,3915.17,3987.03,1177.55,1293.34,1139.97,600.4,4081.2,2479.82,899.71,557.94,277.02,1002.52,870.6,1566.61,9670.07,6957.05,6305.78,9471.41,1177.4,2893.47,1963.53,892.15,732.87,1600.0,538.77,5107.87,421.95,181.74,672.3,1246.15,372.68,6334.09,1336.17,1459.96,479.74,3418.47,19108.43,4368.93
2022-12-26,1196.95,1772.25,4580.85,1206.9,578.89,7895.06,3915.17,4027.88,1203.82,1311.55,1144.23,600.4,4132.6,2588.83,894.87,562.51,277.02,992.69,851.68,1571.55,9790.64,7006.39,6351.98,9544.27,1195.66,2903.18,1992.41,876.5,737.69,1590.0,530.67,4765.82,423.88,181.74,676.78,1226.53,374.49,6381.01,1331.77,1445.6,479.74,3391.34,18770.7,4305.48
2022-12-27,1184.08,1763.39,4601.12,1236.97,583.48,7918.08,3904.67,3978.86,1234.46,1311.55,1144.23,600.4,4091.48,2552.49,909.38,557.94,278.75,1027.09,861.14,1556.72,9718.3,7031.06,6282.69,9787.13,1195.66,2912.89,1953.91,880.42,742.52,1540.0,530.67,4879.84,433.51,185.3,676.78,1241.25,378.1,6263.71,1353.75,1459.96,479.74,3445.6,18930.67,4359.87
2022-12-28,1218.4,1781.11,4560.58,1215.49,597.27,7964.11,3873.18,3938.01,1186.31,1275.12,1139.97,604.66,4101.76,2497.99,909.38,553.36,273.56,977.95,865.87,1556.72,9814.76,7031.06,6213.39,9738.56,1181.97,2903.18,1953.91,872.59,737.69,1550.0,534.72,4834.23,433.51,183.52,676.78,1251.06,378.1,6263.71,1327.38,1498.25,472.36,3373.26,18610.72,4323.61
2022-12-29,1205.53,1781.11,4580.85,1241.26,588.08,7895.06,3873.18,3978.86,1181.93,1279.67,1144.23,604.66,4101.76,2543.41,914.22,548.79,270.1,1007.44,870.6,1517.19,9814.76,7080.4,6282.69,9641.41,1191.09,2893.47,2011.66,880.42,732.87,1545.0,534.72,5472.71,435.44,183.52,676.78,1241.25,374.49,6263.71,1349.36,1426.45,476.05,3418.47,18681.82,4314.54
2022-12-30,1201.24,1758.95,4621.39,1254.15,578.89,7872.04,3873.18,4036.05,1181.93,1284.23,1144.23,604.66,4081.2,2534.32,909.38,548.79,270.1,1012.35,865.87,1532.01,9645.95,7006.39,6213.39,9617.13,1181.97,2893.47,2011.66,876.5,771.45,1540.0,534.72,5107.87,439.29,183.52,676.78,1236.34,374.49,6169.88,1349.36,1407.3,468.67,3391.34,18539.62,4260.16
2023-01-02,1188.37,1754.52,4621.39,1241.26,574.29,7872.04,3873.18,3978.86,1168.8,1316.11,1148.48,604.66,4060.64,2570.66,890.04,557.94,275.29,1002.52,870.6,1566.61,9790.64,6957.05,6259.59,9665.7,1223.04,3019.7,1982.78,896.07,728.05,1470.0,534.72,4948.25,437.37,185.3,667.82,1236.34,378.1,6216.79,1366.94,1412.09,472.36,3436.56,18344.09,4187.65
2023-01-03,1158.34,1772.25,4580.85,1245.56,569.7,7872.04,3894.18,3962.52,1155.67,1297.89,1152.73,604.66,4091.48,2543.41,899.71,557.94,277.02,1012.35,875.33,1591.32,9814.76,7006.39,6236.49,9568.56,1241.29,3077.96,2040.53,899.98,718.41,1410.0,538.77,4857.03,433.51,185.3,667.82,1251.06,378.1,6287.17,1388.91,1416.88,476.05,3490.82,18415.19,4169.52
2023-01-04,1106.85,1816.55,4601.12,1249.85,569.7,7687.9,3852.19,3897.16,1155.67,1247.8,1148.48,604.66,4122.32,2534.32,875.52,571.66,270.1,997.61,856.41,1576.49,9742.41,7203.76,6328.88,9495.7,1250.42,3029.41,2011.66,899.98,694.3,1400.0,534.72,4811.43,427.73,190.65,676.78,1255.97,376.3,6357.55,1358.15,1378.58,476.05,3454.65,17170.92,4205.78
2023-01-05,1055.37,1741.23,4357.89,1202.61,569.7,7595.83,3778.72,3790.95,1146.91,1215.92,1139.97,600.4,4040.08,2425.32,851.34,553.36,252.78,963.21,799.63,1591.32,9862.99,7006.39,6328.88,9349.99,1236.73,2980.86,1992.41,884.33,694.3,1305.0,526.62,4788.62,421.95,183.52,663.33,1241.25,372.68,6287.17,1349.36,1354.65,446.53,3409.43,17544.2,4287.35
2023-01-06,1089.69,1758.95,4418.69,1202.61,574.29,7641.87,3736.73,3774.61,1173.18,1261.46,1144.23,600.4,4029.8,2379.9,861.01,585.38,252.78,963.21,752.31,1665.44,9814.76,7253.1,6421.27,9762.84,1259.55,2961.44,1973.16,915.63,679.84,1255.0,530.67,4902.64,431.59,183.52,667.82,1251.06,370.87,6639.07,1358.15,1445.6,450.22,3355.17,17757.5,4314.54
2023-01-09,1085.4,1825.41,4337.62,1202.61,569.7,7779.97,3778.72,3750.09,1164.42,1270.57,1144.23,600.4,3998.96,2343.57,870.69,580.8,254.51,977.95,780.7,1709.92,9838.87,7327.11,6421.27,9981.41,1254.98,3068.25,2021.28,899.98,670.19,1315.0,534.72,5130.67,433.51,192.43,654.37,1246.15,370.87,6732.91,1366.94,1498.25,461.29,3427.52,17561.98,4314.54
2023-01-10,1076.82,1807.69,4317.35,1194.02,555.92,7526.78,3663.25,3664.88,1090.0,1266.01,1135.72,600.4,3813.92,2289.07,861.01,580.8,256.25,973.04,790.17,1670.39,9838.87,7154.42,6167.2,9762.84,1241.29,3077.96,1973.16,903.89,670.19,1230.0,526.62,5062.26,437.37,188.87,636.44,1241.25,369.06,6615.61,1344.96,1474.32,461.29,3463.69,17739.73,4251.1
2023-01-11,1081.11,1834.28,4236.27,1185.43,546.73,7480.74,3568.79,3623.52,1076.87,1270.57,1135.72,600.4,3680.27,2270.9,846.5,599.1,252.78,968.12,794.9,1556.72,10152.36,7228.43,6167.2,9884.27,1241.29,3097.38,1963.53,911.72,675.01,1250.0,530.67,4879.84,425.81,197.78,631.96,1246.15,370.87,6568.69,1322.98,1416.88,461.29,3499.87,17828.61,4260.16
2023-01-12,1132.6,1887.44,4337.62,1202.61,578.89,7526.78,3610.77,3722.79,1094.38,1266.01,1148.48,604.66,3783.08,2289.07,870.69,576.23,256.25,1002.52,780.7,1546.84,10080.02,7228.43,6121.0,10005.7,1200.22,3077.96,1944.28,915.63,675.01,1340.0,530.67,5153.47,431.59,194.21,640.92,1241.25,372.68,6944.04,1322.98,1493.46,457.6,3490.82,17739.73,4314.54
2023-01-13,1128.31,1905.17,4418.69,1202.61,578.89,7411.69,3642.26,3706.25,1085.63,1284.23,1144.23,604.66,3772.79,2416.24,870.69,599.1,263.17,992.69,842.21,1546.84,10080.02,7327.11,6190.29,9981.41,1213.91,3077.96,1973.16,915.63,670.19,1320.0,534.72,5039.46,433.51,190.65,654.37,1246.15,370.87,6756.37,1318.59,1488.68,464.98,3418.47,17170.92,4341.74
2023-01-16,1124.01,1931.75,4540.31,1202.61,606.45,7503.76,3684.25,3739.34,1111.89,1284.23,1152.73,604.66,3824.2,2370.82,865.85,599.1,264.9,982.87,880.06,1606.14,10031.79,7351.78,6190.29,9957.13,1200.22,3077.96,1982.78,896.07,665.37,1305.0,530.67,5199.08,433.51,192.43,649.89,1255.97,369.06,6944.04,1318.59,1507.82,461.29,3481.78,17224.25,4323.61
2023-01-17,1141.18,2011.5,4499.77,1194.02,624.83,7664.88,3747.23,3772.43,1116.27,1279.67,1139.97,604.66,4009.24,2379.9,861.01,585.38,270.1,992.69,913.19,1546.84,9983.56,7499.8,6305.78,9689.99,1200.22,3068.25,1992.41,899.98,665.37,1340.0,534.72,5472.71,423.88,188.87,649.89,1241.25,370.87,6779.83,1318.59,1526.97,461.29,3572.21,17295.35,4314.54
2023-01-18,1115.43,2002.64,4580.85,1181.13,620.24,7641.87,3726.23,3805.52,1120.65,1311.55,1139.97,604.66,3927.0,2379.9,880.36,599.1,271.83,987.78,908.45,1561.66,10104.13,7401.12,6421.27,9544.27,1177.4,3077.96,2011.66,903.89,670.19,1365.0,534.72,5381.5,425.81,188.87,649.89,1270.68,374.49,6568.69,1292.22,1479.1,461.29,3554.13,17597.53,4350.8
2023-01-19,1119.72,2011.5,4743.0,1185.43,615.64,7664.88,3757.72,3813.8,1146.91,1311.55,1148.48,613.17,4009.24,2334.49,914.22,599.1,271.83,992.69,922.65,1611.08,10128.25,7401.12,6351.98,9714.27,1181.97,3077.96,2021.28,931.28,670.19,1375.0,538.77,5472.71,435.44,192.43,649.89,1260.87,379.91,6685.99,1283.43,1493.46,461.29,3517.95,18664.04,4350.8
2023-01-20,1136.89,2055.81,4783.54,1189.72,615.64,7641.87,3789.21,3846.89,1151.29,1302.44,1152.73,613.17,4101.76,2334.49,933.57,594.52,275.29,1007.44,927.38,1566.61,10128.25,7450.46,6351.98,9519.99,1195.66,3077.96,1982.78,927.37,675.01,1390.0,534.72,5495.52,435.44,188.87,649.89,1255.97,379.91,6615.61,1292.22,1479.1,461.29,3499.87,19037.32,4359.87
2023-01-24,1158.34,2055.81,4803.81,1198.31,611.05,7572.81,3799.71,3822.07,1173.18,1325.21,1148.48,613.17,4070.92,2370.82,914.22,594.52,278.75,1046.75,927.38,1536.95,10031.79,7302.44,6398.18,9495.7,1200.22,3000.28,1982.78,907.81,670.19,1395.0,534.72,5130.67,431.59,190.65,649.89,1270.68,379.91,6662.53,1353.75,1517.4,461.29,3481.78,18575.17,4377.99
2023-01-25,1158.34,2029.22,4824.08,1206.9,615.64,7549.79,3810.2,3772.43,1212.57,1320.66,1148.48,613.17,3988.68,2370.82,909.38,608.24,273.56,1061.49,922.65,1527.07,10055.9,7203.76,6282.69,9568.56,1200.22,3000.28,1973.16,923.46,665.37,1525.0,538.77,4971.05,429.66,196.0,658.85,1334.46,378.1,6615.61,1388.91,1531.76,461.29,3472.74,18521.84,4396.12
2023-01-26,1201.24,2055.81,4783.54,1219.79,611.05,7802.99,3978.15,3797.25,1208.2,1416.29,1148.48,617.43,4040.08,2379.9,904.55,603.67,268.37,1100.81,960.5,1532.01,9718.3,7179.09,6190.29,9811.41,1227.6,3048.83,1963.53,923.46,655.73,1610.0,538.77,4971.05,429.66,206.69,690.23,1270.68,381.72,6873.66,1402.1,1517.4,464.98,3590.3,17953.03,4350.8
2023-01-27,1192.66,2038.08,4763.27,1189.72,606.45,8010.15,4009.64,3838.61,1225.71,1475.5,1148.48,621.69,4122.32,2425.32,938.41,594.52,271.83,1071.32,936.84,1507.3,9645.95,7327.11,6190.29,9617.13,1223.04,3058.54,1973.16,939.11,655.73,1625.0,538.77,4925.44,435.44,204.9,681.26,1246.15,381.72,6826.74,1397.7,1517.4,461.29,3581.26,18184.11,4305.48
2023-01-30,1154.05,2029.22,4763.27,1159.66,606.45,8010.15,3904.67,3813.8,1208.2,1475.5,1156.99,621.69,4091.48,2352.65,933.57,612.82,270.1,1041.84,936.84,1561.66,9742.41,7228.43,6282.69,9544.27,1227.6,3058.54,2069.41,927.37,655.73,1600.0,534.72,4925.44,429.66,204.9,685.74,1246.15,381.72,6779.83,1388.91,1469.53,457.6,3581.26,17953.03,4314.54
2023-01-31,1124.01,2046.94,4864.62,1168.25,597.27,7802.99,3841.69,3788.98,1190.69,1470.94,1161.24,625.95,4091.48,2325.4,943.24,621.96,270.1,1061.49,936.84,1536.95,9742.41,7327.11,6213.39,9714.27,1232.17,3068.25,1982.78,923.46,650.91,1580.0,534.72,4925.44,431.59,201.34,676.78,1197.09,383.53,6944.04,1388.91,1517.4,457.6,3481.78,17455.32,4223.9
2023-02-01,1175.5,2100.11,4864.62,1168.25,601.86,7826.01,3831.2,3871.71,1195.06,1575.68,1165.49,625.95,3988.68,2398.07,933.57,612.82,270.1,1071.32,974.7,1532.01,10007.67,7475.13,6144.1,9617.13,1223.04,3243.02,2002.03,927.37,655.73,1585.0,538.77,5107.87,429.66,208.47,699.19,1231.44,379.91,6873.66,1397.7,1507.82,457.6,3499.87,17579.75,4196.71
2023-02-02,1222.69,2082.39,4803.81,1176.84,620.24,7779.97,3820.7,3805.52,1181.93,1603.01,1186.76,634.46,3998.96,2379.9,962.59,617.39,275.29,1081.15,922.65,1596.26,9887.1,7327.11,6097.9,10054.27,1236.73,3233.31,2117.54,911.72,650.91,1640.0,542.82,5085.06,437.37,208.47,699.19,1251.06,379.91,6873.66,1393.31,1512.61,453.91,3517.95,17135.37,4287.35
2023-02-03,1162.63,2064.67,4763.27,1159.66,615.64,8010.15,3904.67,3929.62,1212.57,1539.25,1165.49,634.46,4081.2,2388.99,967.43,603.67,273.56,1154.87,936.84,1507.3,10104.13,7277.77,6190.29,10297.13,1245.86,3349.83,2098.29,923.46,650.91,1585.0,538.77,5107.87,447.0,208.47,703.67,1270.68,383.53,6826.74,1397.7,1469.53,450.22,3508.91,17064.27,4251.1
2023-02-06,1128.31,2011.5,4743.0,1168.25,597.27,8033.17,3925.67,3921.34,1195.06,1643.99,1174.0,634.46,4060.64,2343.57,962.59,612.82,271.83,1145.04,903.72,1492.48,9911.21,7154.42,6167.2,10661.41,1250.42,3272.15,2088.66,888.24,641.26,1545.0,538.77,4857.03,445.07,208.47,703.67,1275.59,381.72,6803.29,1388.91,1517.4,450.22,3508.91,17010.94,4287.35
2023-02-07,1136.89,1993.78,4763.27,1159.66,597.27,8148.25,3936.16,3929.62,1199.44,1653.1,1182.51,642.98,4184.0,2343.57,972.27,612.82,268.37,1135.21,898.99,1522.13,9911.21,7228.43,6167.2,10467.13,1245.86,3340.12,2127.16,911.72,646.09,1500.0,538.77,5107.87,452.78,208.47,708.15,1265.78,381.72,6803.29,1344.96,1536.54,453.91,3436.56,17704.18,4405.19
2023-02-08,1115.43,1984.92,4702.46,1159.66,606.45,8125.24,3978.15,3962.71,1212.57,1662.21,1182.51,642.98,4194.28,2343.57,952.92,617.39,273.56,1149.95,903.72,1527.07,9959.44,7179.09,6282.69,10637.13,1254.98,3301.28,2165.66,919.55,641.26,1500.0,542.82,5153.47,456.63,203.12,717.12,1265.78,379.91,6779.83,1318.59,1536.54,457.6,3472.74,17633.08,4554.75
2023-02-09,1098.27,1967.19,4601.12,1159.66,611.05,8194.29,4009.64,3979.25,1199.44,1689.53,1182.51,634.46,4214.84,2352.65,962.59,608.24,273.56,1071.32,941.57,1502.36,9935.33,7055.73,6259.59,10661.41,1227.6,3243.02,2165.66,927.37,641.26,1500.0,542.82,5427.11,452.78,192.43,717.12,1275.59,381.72,6873.66,1287.82,1541.33,453.91,3409.43,17419.77,4459.57
2023-02-10,1124.01,1967.19,4621.39,1151.07,578.89,8125.24,3999.14,4020.62,1208.2,1639.44,1182.51,634.46,4235.4,2343.57,948.08,599.1,271.83,1061.49,941.57,1512.24,9935.33,7105.07,6375.08,11147.13,1241.29,3320.7,2271.54,911.72,646.09,1445.0,542.82,5381.5,448.93,190.65,717.12,1285.4,376.3,7272.48,1265.84,1507.82,453.91,3436.56,17419.77,4151.39
2023-02-13,1115.43,1984.92,4641.65,1151.07,592.67,8171.27,3988.64,3970.98,1203.82,1712.3,1186.76,638.72,4255.96,2307.23,933.57,617.39,273.56,1076.24,941.57,1512.24,9911.21,7031.06,6213.39,11074.27,1227.6,3301.28,2146.41,907.81,650.91,1465.0,542.82,5381.5,452.78,194.21,744.01,1285.4,370.87,7131.72,1309.8,1541.33,450.22,3427.52,17508.65,4097.01
2023-02-14,1162.63,1958.33,4641.65,1159.66,597.27,8240.33,3967.65,4028.89,1195.06,1671.32,1182.51,638.72,4266.24,2261.82,933.57,617.39,273.56,1056.58,941.57,1502.36,9935.33,7031.06,6236.49,11365.7,1227.6,3320.7,2242.66,911.72,675.01,1480.0,546.87,5290.29,448.93,194.21,779.86,1295.22,374.49,7178.64,1287.82,1507.82,461.29,3436.56,17597.53,4133.26
2023-02-15,1149.76,1949.47,4601.12,1176.84,583.48,8171.27,3957.15,4028.89,1168.8,1607.56,1182.51,634.46,4204.56,2207.31,914.22,603.67,273.56,1051.67,922.65,1512.24,9935.33,6858.37,6167.2,11195.7,1204.78,3310.99,2223.41,915.63,675.01,1420.0,546.87,5199.08,445.07,196.0,779.86,1290.31,374.49,7155.18,1287.82,1507.82,472.36,3427.52,17686.4,4124.2
2023-02-16,1141.18,1869.72,4621.39,1215.49,588.08,8010.15,3925.67,4028.89,1181.93,1593.9,1182.51,634.46,4184.0,2170.98,928.73,603.67,271.83,1066.41,932.11,1507.3,9838.87,6735.02,6097.9,11074.27,1200.22,3427.5,2204.16,911.72,684.66,1405.0,546.87,5199.08,443.15,196.0,797.79,1290.31,379.91,7061.34,1322.98,1503.04,472.36,3409.43,17526.43,4097.01
2023-02-17,1132.6,1852.0,4601.12,1215.49,588.08,8033.17,3894.18,4037.16,1199.44,1589.35,1186.76,634.46,4235.4,2198.23,923.9,617.39,271.83,1056.58,932.11,1517.19,9983.56,6685.68,6097.9,10685.7,1204.78,3437.21,2165.66,907.81,684.66,1425.0,554.98,5427.11,439.29,197.78,779.86,1300.12,376.3,6967.5,1314.19,1517.4,464.98,3400.39,17508.65,4087.94
2023-02-20,1124.01,1843.14,4540.31,1219.79,588.08,8056.18,3841.69,4037.16,1186.31,1584.79,1182.51,634.46,4225.12,2180.06,909.38,621.96,270.1,1036.92,870.6,1502.36,9983.56,6587.0,6121.0,10782.84,1213.91,3437.21,2213.79,915.63,689.48,1555.0,554.98,5472.71,447.0,194.21,770.9,1309.93,379.91,7061.34,1301.01,1546.12,472.36,3454.65,17277.57,4115.13
2023-02-21,1132.6,1843.14,4520.04,1327.16,588.08,8010.15,3799.71,3987.53,1173.18,1653.1,1182.51,634.46,4194.28,2170.98,904.55,612.82,270.1,1022.18,875.33,1487.53,9935.33,6685.68,6028.61,11074.27,1204.78,3408.08,2204.16,915.63,689.48,1470.0,550.93,5472.71,443.15,188.87,775.38,1314.84,379.91,7108.26,1318.59,1517.4,468.67,3472.74,17064.27,4078.88
2023-02-22,1128.31,1816.55,4560.58,1417.36,574.29,7987.13,3715.74,3937.89,1168.8,1612.12,1182.51,634.46,4112.04,2143.73,904.55,594.52,268.37,992.69,889.53,1482.59,9862.99,6710.35,6097.9,10952.84,1209.35,3359.54,2079.04,907.81,689.48,1440.0,542.82,5404.3,431.59,188.87,788.83,1300.12,379.91,6967.5,1340.57,1503.04,468.67,3490.82,17295.35,4060.75
2023-02-23,1154.05,1798.83,4580.85,1507.56,574.29,8033.17,3757.72,3970.98,1181.93,1630.33,1186.76,634.46,4142.88,2170.98,919.06,608.24,266.63,973.04,898.99,1457.88,9862.99,6512.99,6074.8,10879.98,1218.48,3369.25,2098.29,943.02,679.84,1395.0,546.87,5563.93,445.07,192.43,788.83,1295.22,381.72,7155.18,1358.15,1531.76,472.36,3590.3,17561.98,3988.23
2023-02-24,1201.24,1772.25,4661.92,1486.08,565.11,7987.13,3736.73,3937.89,1173.18,1630.33,1182.51,634.46,4163.44,2180.06,914.22,612.82,268.37,968.12,993.62,1467.77,9814.76,6537.66,6074.8,10782.84,1195.66,3349.83,2184.91,939.11,675.01,1415.0,542.82,5609.53,435.44,197.78,775.38,1285.4,388.96,6944.04,1349.36,1531.76,472.36,3653.61,17739.73,3942.91
2023-02-27,1188.37,1781.11,4702.46,1464.61,565.11,8079.2,3757.72,3979.25,1168.8,1598.45,1174.0,638.72,4173.72,2161.9,957.76,608.24,268.37,953.38,1003.08,1457.88,9694.18,6562.33,6097.9,10709.98,1195.66,3213.89,2088.66,974.33,670.19,1395.0,542.82,5495.52,445.07,196.0,766.42,1305.03,388.96,6920.58,1336.17,1522.18,483.43,3581.26,17899.71,3897.59
2023-02-28,1188.37,1763.39,4945.69,1486.08,574.29,8056.18,3684.25,3863.43,1160.04,1607.56,1122.96,630.2,4112.04,2125.56,957.76,608.24,266.63,933.72,1012.55,1472.71,9766.53,6735.02,5982.41,10807.13,1227.6,3155.63,2030.91,978.24,665.37,1445.0,550.93,5335.9,445.07,192.43,788.83,1285.4,385.34,6779.83,1362.54,1555.69,483.43,3508.91,19837.21,3788.82
2023-03-01,1205.53,1772.25,4986.23,1447.43,565.11,7918.08,3757.72,3904.8,1160.04,1575.68,1148.48,630.2,4153.16,2098.31,948.08,608.24,268.37,938.64,1003.08,1467.77,9549.49,6833.7,5797.63,10952.84,1209.35,3155.63,2030.91,974.33,675.01,1475.0,542.82,5290.29,447.0,190.65,793.31,1305.03,385.34,6803.29,1353.75,1507.82,498.19,3554.13,19606.13,3761.63
2023-03-02,1239.85,1781.11,4986.23,1554.8,565.11,7941.1,3726.23,3954.43,1155.67,1598.45,1152.73,634.46,4204.56,2098.31,952.92,608.24,287.41,933.72,979.43,1472.71,9501.26,6735.02,5774.53,10807.13,1177.4,3155.63,2021.28,962.59,665.37,1430.0,542.82,5358.7,445.07,190.65,815.72,1319.75,378.1,6709.45,1358.15,1641.85,490.81,3508.91,20139.39,3761.63
2023-03-03,1218.4,1767.82,4905.15,1533.33,555.92,7802.99,3673.75,3937.89,1146.91,1575.68,1156.99,634.46,4132.6,2080.14,928.73,631.11,287.41,933.72,974.7,1467.77,9380.69,6735.02,5797.63,11098.56,1168.28,3243.02,1982.78,962.59,660.55,1455.0,542.82,5381.5,437.37,190.65,802.27,1280.5,381.72,6732.91,1375.73,1632.28,490.81,3527.0,19997.19,3680.05
2023-03-06,1192.66,1736.8,4925.42,1567.69,560.51,7733.94,3694.74,3962.71,1120.65,1630.33,1152.73,630.2,4163.44,2080.14,919.06,617.39,292.6,909.15,913.19,1438.11,9404.8,6685.68,5774.53,10977.13,1140.89,3194.47,2030.91,962.59,670.19,1525.0,542.82,5176.28,437.37,194.21,806.76,1280.5,379.91,6685.99,1393.31,1632.28,498.19,3508.91,19659.46,3779.76
2023-03-07,1205.53,1719.08,4824.08,1584.87,565.11,7756.95,3736.73,4004.07,1116.27,1621.22,1148.48,630.2,4184.0,2080.14,919.06,626.54,287.41,850.18,941.57,1448.0,9621.84,6463.64,5774.53,10928.56,1145.46,3145.92,2002.03,986.07,684.66,1450.0,546.87,5039.46,441.22,192.43,806.76,1290.31,379.91,6639.07,1384.52,1579.63,483.43,3508.91,19072.88,3698.18
2023-03-08,1192.66,1670.34,4803.81,1529.03,560.51,7895.06,3726.23,4004.07,1107.51,1680.43,1139.97,630.2,4225.12,2071.06,928.73,617.39,283.95,830.52,960.5,1398.58,9453.03,6340.29,5682.14,11147.13,1113.51,3175.05,2021.28,970.41,703.94,1490.0,542.82,5153.47,439.29,190.65,793.31,1295.22,376.3,6474.85,1371.33,1579.63,476.05,3563.17,18770.7,3716.31
